student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,email_valid,email_status,phone_digits,phone_formatted,phone_operator,hobbies,skills_tech_python,skills_tech_excel,skills_tech_sql,skills_soft_count,skills_soft_list,family_siblings,family_income_father,family_income_mother,family_income_total,devices_count,has_laptop,has_phone,latest_device_year,devices_types_str,devices_brands_str,addr_raw,addr_postal,addr_city,addr_district
761,,18,Male,,+1-792-414-6936x4192,Clarkport,mackenzie10@gmail.com,2011-04-10 17:37:29,python,,inactive,37.0,excellent,6200.0,1978-08-18 00:00:00,"18410 Richard Orchard Suite 816, Charlesside","{hobbies:['floor', 'special']}",True,valid,179241469364192,+998 46 936 41 92,Unknown,,,,,,,,,,,0,False,False,0,,,"18410 Richard Orchard Suite 816, Charlesside",18410,Unknown,Unknown
762,William Stewart,22,female,,,Evansmouth,?ali@@gmail..com,2019-12-16 07:48:05,python,95,pending,,excellent,15900.0,1978-02-20 00:00:00,"Apartment 32, Lake Christopher district, Tashkent, UZ, 100248","{'hobbies': ['whose', 'floor'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 2}, 'soft': ['clearly', 'game']}, 'family': {'siblings': 5, 'income': {'father': 513, 'mother': 1236}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2023}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2019}]}",False,invalid_format,,,,"whose, floor",1.0,4.0,2.0,2.0,"clearly, game",5.0,513.0,1236.0,1749.0,2,True,True,2023,"laptop, phone","Dell, Xiaomi","Apartment 32, Lake Christopher district, Tashkent, UZ, 100248",100248,Tashkent,Christopher
763,,20,MALE,94.0,,East Jenniferton,artist,2016-09-29 00:00:00,data-sciens,110,inactive,,excellent,233.0,1983-06-23 00:00:00,"03154 Jessica Islands Apt. 709, New Kennethton","{'hobbies': ['society', 'money'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['such', 'seem']}, 'family': {'siblings': 4, 'income': {'father': 1284, 'mother': 622}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Apple', 'year': 2022}]}",False,invalid_format,,,,"society, money",4.0,5.0,2.0,2.0,"such, seem",4.0,1284.0,622.0,1906.0,2,True,True,2022,"laptop, phone","Dell, Apple","03154 Jessica Islands Apt. 709, New Kennethton",03154,Unknown,Unknown
764,,19,Female,,,West Jessicafort,james82@smith.com,2014-07-07 06:59:14,Data Science,,active,15.5,excellent,25100.0,2002-06-19 00:00:00,UZ 100103 Tashkent East Amberburgh,"{'hobbies': ['ask', 'threat'], 'skills': {'tech': {'python': 3, 'excel': 3, 'sql': 3}, 'soft': ['ok', 'they']}, 'family': {'siblings': 2, 'income': {'father': 1394, 'mother': 909}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2018}]}",True,valid,,,,"ask, threat",3.0,3.0,3.0,2.0,"ok, they",2.0,1394.0,909.0,2303.0,2,True,True,2023,"laptop, phone","Lenovo, Xiaomi",UZ 100103 Tashkent East Amberburgh,100103,Tashkent,Unknown
765,Tammy Garcia,18,,,,South Dorischester,?ali@@gmail..com,2010-04-24 00:00:00,d.s.,110,pending,,excellent,197.0,2005-12-10 00:00:00,"57963 Rachel Lock, Kevinhaven","{""hobbies"": [""mind"", ""even""], ""skills"": {""tech"": {""python"": 2, ""excel"": 3, ""sql"": 4}, ""soft"": [""reduce"", ""learn""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 483, ""mother"": 213}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2018}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2021}]}",False,invalid_format,,,,"mind, even",2.0,3.0,4.0,2.0,"reduce, learn",1.0,483.0,213.0,696.0,2,True,True,2021,"laptop, phone","HP, Apple","57963 Rachel Lock, Kevinhaven",57963,Unknown,Unknown
766,Mr. Andre Miller,21,FEMALE,,(076)315-1587x45236,Garrettstad,,1973-06-17 06:27:00,Data Science,65,inactive,15.5,excellent,60.0,1990-12-29 00:00:00,UZ 100834 Tashkent South Kathrynberg,INVALID_JSON_DATA,False,missing,076315158745236,+998 15 874 52 36,Unknown,,,,,,,,,,,0,False,False,0,,,UZ 100834 Tashkent South Kathrynberg,100834,Tashkent,Unknown
767,Angelica Holmes,20,male,,,Lake Matthew,ricemelanie@@gmail.com,2008-07-04 00:00:00,ds,75,inactive,,good,188.0,2022-01-14 01:33:05,"Apartment 39, Williamsshire district, Tashkent, UZ, 100365","{hobbies:['western', 'last']}",False,invalid_format,,,,,,,,,,,,,,0,False,False,0,,,"Apartment 39, Williamsshire district, Tashkent, UZ, 100365",100365,Tashkent,Williamsshire
768,Jonathan Doyle,,female,76.0,001-753-657-7382,Walkerhaven,ericray@yahoo.com,2022-11-11 07:54:28,Pyhton,,active,0.0,average,123.0,2024-08-03 00:00:00,"BROKEN,ADDRESS,DATA,,,",INVALID_JSON_DATA,True,valid,0017536577382,+998 53 657 73 82,Unknown,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
769,,,femlae,,,Saraville,?ali@@gmail..com,2012-08-16 21:43:55,ds,,inactive,1.54,good,27900.0,1991-12-10 00:00:00,"East Alexchester 14-kv, dom 31, Tashkent","{'hobbies': ['test', 'reveal'], 'skills': {'tech': {'python': 1, 'excel': 1, 'sql': 4}, 'soft': ['national', 'but']}, 'family': {'siblings': 4, 'income': {'father': 404, 'mother': 737}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2023}]}",False,invalid_format,,,,"test, reveal",1.0,1.0,4.0,2.0,"national, but",4.0,404.0,737.0,1141.0,2,True,True,2023,"laptop, phone","Lenovo, Apple","East Alexchester 14-kv, dom 31, Tashkent",Unknown,Tashkent,Unknown
770,Gene Gill,20,female,55.0,(874)083-3901,Port Angelberg,angeladavis@crawford.org,2024-11-23 08:36:44,ds,,inactive,37.0,good,299.0,1985-04-24 11:22:00,UZ 100052 Tashkent Samanthatown,"{'hobbies': ['money', 'expect'], 'skills': {'tech': {'python': 2, 'excel': 3, 'sql': 2}, 'soft': ['paper', 'bit']}, 'family': {'siblings': 1, 'income': {'father': 376, 'mother': 1305}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2016}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}",True,valid,8740833901,+998 74 083 39 01,Unknown,"money, expect",2.0,3.0,2.0,2.0,"paper, bit",1.0,376.0,1305.0,1681.0,2,True,True,2021,"laptop, phone","HP, Samsung",UZ 100052 Tashkent Samanthatown,100052,Tashkent,Unknown
771,,21,MALE,,(427)976-9186,Jenniferburgh,someonegmail.com,1996-09-29 00:00:00,DATA SCIENCE,110,active,,average,184.0,1993-12-02 22:20:25,"Pamelaburgh 11-kv, dom 21, Tashkent",INVALID_JSON_DATA,False,invalid_format,4279769186,+998 27 976 91 86,Unknown,,,,,,,,,,,0,False,False,0,,,"Pamelaburgh 11-kv, dom 21, Tashkent",Unknown,Tashkent,Unknown
772,Christopher Sullivan,20,female,77.0,4353459683,Joshuaside,hunter62@vazquez-lewis.com,1988-10-16 00:00:00,python,110,active,,excellent,296.0,1991-02-09 20:50:41,UZ 100672 Tashkent East Jacobshire,"{'hobbies': ['short', 'number'], 'skills': {'tech': {'python': 3, 'excel': 1, 'sql': 5}, 'soft': ['occur', 'open']}, 'family': {'siblings': 5, 'income': {'father': 1495, 'mother': 772}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2024}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}",True,valid,4353459683,+998 35 345 96 83,Unknown,"short, number",3.0,1.0,5.0,2.0,"occur, open",5.0,1495.0,772.0,2267.0,2,True,True,2024,"laptop, phone","Lenovo, Xiaomi",UZ 100672 Tashkent East Jacobshire,100672,Tashkent,Unknown
773,Tracy Austin,,Male,,,South Ivanburgh,,1980-01-31 23:10:42,ds,110,inactive,,,109.0,2022-06-24 23:18:49,UZ 100291 Tashkent West Andrew,"{hobbies:['boy', 'single']}",False,missing,,,,,,,,,,,,,,0,False,False,0,,,UZ 100291 Tashkent West Andrew,100291,Tashkent,Unknown
774,Kristina Anderson,18,female,89.0,,East Jill,jake25@mcgee.com,1991-04-21 04:36:49,data science,79,inactive,15.5,excellent,8500.0,1994-03-13 11:19:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['ever', 'down'], 'skills': {'tech': {'python': 4, 'excel': 2, 'sql': 2}, 'soft': ['turn', 'gun']}, 'family': {'siblings': 3, 'income': {'father': 362, 'mother': 641}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2023}]}",True,valid,,,,"ever, down",4.0,2.0,2.0,2.0,"turn, gun",3.0,362.0,641.0,1003.0,2,True,True,2023,"laptop, phone","Dell, Xiaomi","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
775,Chelsea Thompson,18,femlae,,746.584.3276,Claystad,jgaines@@yahoo.com,2021-05-13 00:00:00,DATA SCIENCE,,inactive,-2.0,good,239.0,1996-02-16 00:11:40,UZ 100223 Tashkent North Julie,"{""hobbies"": [""from"", ""already""], ""skills"": {""tech"": {""python"": 4, ""excel"": 2, ""sql"": 3}, ""soft"": [""magazine"", ""place""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1061, ""mother"": 281}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]}",False,invalid_format,7465843276,+998 46 584 32 76,Unknown,"from, already",4.0,2.0,3.0,2.0,"magazine, place",5.0,1061.0,281.0,1342.0,2,True,True,2022,"laptop, phone","Dell, Samsung",UZ 100223 Tashkent North Julie,100223,Tashkent,Unknown
776,Madison James,,female,73.0,(007)598-0702x94233,East Dylan,?ali@@gmail..com,2007-11-01 17:58:00,data-sciens,,inactive,37.0,good,265.0,1998-04-22 14:38:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""paper"", ""chance""], ""skills"": {""tech"": {""python"": 3, ""excel"": 3, ""sql"": 1}, ""soft"": [""economy"", ""let""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 773, ""mother"": 1052}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2024}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",False,invalid_format,007598070294233,+998 07 029 42 33,Unknown,"paper, chance",3.0,3.0,1.0,2.0,"economy, let",0.0,773.0,1052.0,1825.0,2,True,True,2024,"laptop, phone","Lenovo, Xiaomi","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
777,Adam Barnes,20,FEMALE,,116-940-6186x6344,Lake Nicoleton,jeffrey42@kelly.com,2024-01-25 07:14:00,Data Science,93,pending,37.0,excellent,176.0,2021-08-02 11:45:22,"10288 Charles Expressway, Davidshire","{hobbies:['majority', 'size']}",True,valid,11694061866344,+998 06 186 63 44,Unknown,,,,,,,,,,,0,False,False,0,,,"10288 Charles Expressway, Davidshire",10288,Unknown,Unknown
778,Tony Holland,20,male,,,Heathermouth,melissa71@yahoo.com,1998-07-08 00:00:00,DATA SCIENCE,84,active,0.0,excellent,26000.0,1978-01-09 09:40:35,"0850 Norma Manor Apt. 789, Port Aprilshire","{hobbies:['conference', 'clear']}",True,valid,,,,,,,,,,,,,,0,False,False,0,,,"0850 Norma Manor Apt. 789, Port Aprilshire",Unknown,Unknown,Unknown
779,,20,FEMALE,89.0,,North Jennifer,jacqueline67@@lopez.info,2021-01-06 06:54:32,Data Science,98,active,37.0,excellent,78.0,2021-09-26 08:40:10,"Lake Katherine 9-kv, dom 42, Tashkent","{""hobbies"": [""forget"", ""capital""], ""skills"": {""tech"": {""python"": 3, ""excel"": 3, ""sql"": 5}, ""soft"": [""memory"", ""reveal""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 606, ""mother"": 211}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2017}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2021}]}",False,invalid_format,,,,"forget, capital",3.0,3.0,5.0,2.0,"memory, reveal",3.0,606.0,211.0,817.0,2,True,True,2021,"laptop, phone","Dell, Xiaomi","Lake Katherine 9-kv, dom 42, Tashkent",Unknown,Tashkent,Unknown
780,Elizabeth Carrillo,21,femlae,89.0,727-043-1621x121,Ayalaport,someonegmail.com,2020-04-28 00:00:00,Pyhton,69,active,,excellent,164.0,2009-06-19 12:52:45,"Apartment 23, East Matthew district, Tashkent, UZ, 100465",INVALID_JSON_DATA,False,invalid_format,7270431621121,+998 43 162 11 21,Unknown,,,,,,,,,,,0,False,False,0,,,"Apartment 23, East Matthew district, Tashkent, UZ, 100465",100465,Tashkent,Matthew
781,Abigail Miller,,fmale,65.0,755.855.7960x6516,West Carl,sort,1997-05-03 00:00:00,data_sciense,,pending,,average,276.0,2020-10-06 01:42:01,"South Jennifer 6-kv, dom 50, Tashkent","{""hobbies"": [""fine"", ""traditional""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 3}, ""soft"": [""seven"", ""guess""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 547, ""mother"": 1304}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}",False,invalid_format,75585579606516,+998 57 960 65 16,Unknown,"fine, traditional",5.0,2.0,3.0,2.0,"seven, guess",0.0,547.0,1304.0,1851.0,2,True,True,2022,"laptop, phone","Lenovo, Xiaomi","South Jennifer 6-kv, dom 50, Tashkent",Unknown,Tashkent,Unknown
782,Erika Thompson,,Male,72.0,(325)348-6105x057,New Donborough,news,1976-03-14 00:00:00,d.s.,110,pending,,average,238.0,1988-06-23 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['able', 'toward']}",False,invalid_format,3253486105057,+998 48 610 50 57,Unknown,,,,,,,,,,,0,False,False,0,,,"BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
783,Richard Powell,18,,69.0,,Jameschester,someonegmail.com,2022-05-01 05:53:23,Data Science,110,inactive,0.0,good,73.0,1973-07-25 00:00:00,"Apartment 9, Christinastad district, Tashkent, UZ, 100084","{'hobbies': ['along', 'staff'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 5}, 'soft': ['energy', 'outside']}, 'family': {'siblings': 0, 'income': {'father': 524, 'mother': 1011}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2017}, {'type': 'phone', 'brand': 'Apple', 'year': 2021}]}",False,invalid_format,,,,"along, staff",1.0,3.0,5.0,2.0,"energy, outside",0.0,524.0,1011.0,1535.0,2,True,True,2021,"laptop, phone","Dell, Apple","Apartment 9, Christinastad district, Tashkent, UZ, 100084",100084,Tashkent,Christinastad
784,Howard Frank,,,,160-299-2499,New Shelia,,1996-03-16 00:00:00,data_sciense,110,inactive,-2.0,excellent,298.0,2008-11-19 00:00:00,UZ 100325 Tashkent Michaelland,"{'hobbies': ['ball', 'suddenly'], 'skills': {'tech': {'python': 3, 'excel': 2, 'sql': 4}, 'soft': ['future', 'out']}, 'family': {'siblings': 0, 'income': {'father': 1069, 'mother': 255}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2022}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2021}]}",False,missing,1602992499,+998 60 299 24 99,Unknown,"ball, suddenly",3.0,2.0,4.0,2.0,"future, out",0.0,1069.0,255.0,1324.0,2,True,True,2022,"laptop, phone","HP, Xiaomi",UZ 100325 Tashkent Michaelland,100325,Tashkent,Unknown
785,,21,,59.0,123.753.4701x254,Morrisstad,?ali@@gmail..com,1982-04-27 00:00:00,ds,,active,15.5,,147.0,2022-12-10 23:55:20,"033 Stewart Lights Suite 397, South Courtneymouth","{'hobbies': ['organization', 'near'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 4}, 'soft': ['share', 'interest']}, 'family': {'siblings': 4, 'income': {'father': 1393, 'mother': 672}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}",False,invalid_format,1237534701254,+998 53 470 12 54,Unknown,"organization, near",1.0,3.0,4.0,2.0,"share, interest",4.0,1393.0,672.0,2065.0,2,True,True,2022,"laptop, phone","Dell, Xiaomi","033 Stewart Lights Suite 397, South Courtneymouth",Unknown,Unknown,Unknown
786,,20,FEMALE,76.0,,Jonathanchester,cortezholly@yahoo.com,2023-07-24 04:39:21,data_sciense,61,pending,0.0,,128.0,2022-12-27 09:06:12,"697 Debbie Neck Suite 615, Fosterside","{hobbies:['meet', 'thought']}",True,valid,,,,,,,,,,,,,,0,False,False,0,,,"697 Debbie Neck Suite 615, Fosterside",Unknown,Unknown,Unknown
787,Bradley Schwartz,22,,92.0,(808)143-5711,South Jacquelinemouth,jeanette11@smith.com,1995-11-26 00:00:00,ds,,pending,,average,244.0,2011-07-02 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['several', 'practice'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 4}, 'soft': ['strategy', 'hear']}, 'family': {'siblings': 3, 'income': {'father': 757, 'mother': 1335}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2020}]}",True,valid,8081435711,+998 08 143 57 11,Unknown,"several, practice",5.0,5.0,4.0,2.0,"strategy, hear",3.0,757.0,1335.0,2092.0,2,True,True,2020,"laptop, phone","Dell, Xiaomi","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
788,Michelle Jones,,fmale,79.0,(405)863-2330,Anthonyshire,,2022-04-24 04:28:43,d.s.,94,inactive,0.0,,65.0,2000-06-01 00:00:00,UZ 100501 Tashkent Ochoahaven,"{""hobbies"": [""nice"", ""last""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 5}, ""soft"": [""avoid"", ""include""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 829, ""mother"": 631}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2022}]}",False,missing,4058632330,+998 05 863 23 30,Unknown,"nice, last",5.0,3.0,5.0,2.0,"avoid, include",2.0,829.0,631.0,1460.0,2,True,True,2022,"laptop, phone","HP, Samsung",UZ 100501 Tashkent Ochoahaven,100501,Tashkent,Unknown
789,Bradley Hawkins,22,femlae,71.0,+1-618-520-5972x324,East Sarahport,vazquezjessica@gmail.com,2004-04-14 23:11:00,PYTHNO,,active,15.5,excellent,237.0,1993-01-30 02:39:27,"3626 Joseph Bridge, Port Rebecca","{hobbies:['responsibility', 'city']}",True,valid,16185205972324,+998 20 597 23 24,Unknown,,,,,,,,,,,0,False,False,0,,,"3626 Joseph Bridge, Port Rebecca",Unknown,Unknown,Unknown
790,Edward Holmes,21,FEMALE,51.0,,East Deborahview,someonegmail.com,2012-10-22 00:00:00,Pyhton,110,inactive,37.0,average,184.0,2016-12-09 23:58:10,"Apartment 2, North Melissafort district, Tashkent, UZ, 100116","{""hobbies"": [""establish"", ""evidence""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 4}, ""soft"": [""color"", ""main""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1287, ""mother"": 408}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2022}]}",False,invalid_format,,,,"establish, evidence",1.0,5.0,4.0,2.0,"color, main",2.0,1287.0,408.0,1695.0,2,True,True,2022,"laptop, phone","Lenovo, Apple","Apartment 2, North Melissafort district, Tashkent, UZ, 100116",100116,Tashkent,Melissafort
791,Tyler Burke,,,95.0,,South Jeremy,kimberlycolon@@gilbert.biz,1984-06-08 00:00:00,python,101,inactive,0.0,,276.0,1976-04-26 00:00:00,"South Michellestad 28-kv, dom 8, Tashkent","{'hobbies': ['out', 'art'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 4}, 'soft': ['affect', 'prepare']}, 'family': {'siblings': 3, 'income': {'father': 558, 'mother': 689}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2018}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}",False,invalid_format,,,,"out, art",1.0,3.0,4.0,2.0,"affect, prepare",3.0,558.0,689.0,1247.0,2,True,True,2024,"laptop, phone","Dell, Xiaomi","South Michellestad 28-kv, dom 8, Tashkent",Unknown,Tashkent,Unknown
792,,,female,,001-199-189-7524x802,Danaburgh,?ali@@gmail..com,1982-07-29 00:00:00,ds,110,pending,0.0,excellent,201.0,1997-01-31 00:00:00,UZ 100432 Tashkent Angelaberg,"{'hobbies': ['upon', 'education'], 'skills': {'tech': {'python': 5, 'excel': 4, 'sql': 5}, 'soft': ['data', 'technology']}, 'family': {'siblings': 0, 'income': {'father': 1399, 'mother': 1094}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2022}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}",False,invalid_format,0011991897524802,+998 89 752 48 02,Unknown,"upon, education",5.0,4.0,5.0,2.0,"data, technology",0.0,1399.0,1094.0,2493.0,2,True,True,2022,"laptop, phone","Lenovo, Apple",UZ 100432 Tashkent Angelaberg,100432,Tashkent,Unknown
793,Alexander Baird,20,femlae,88.0,,Rickyland,image,1993-05-04 08:28:16,ds,,pending,15.5,,92.0,2018-07-19 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['ago', 'the'], 'skills': {'tech': {'python': 2, 'excel': 2, 'sql': 4}, 'soft': ['throughout', 'last']}, 'family': {'siblings': 5, 'income': {'father': 1117, 'mother': 593}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2023}, {'type': 'phone', 'brand': 'Apple', 'year': 2024}]}",False,invalid_format,,,,"ago, the",2.0,2.0,4.0,2.0,"throughout, last",5.0,1117.0,593.0,1710.0,2,True,True,2024,"laptop, phone","HP, Apple","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
794,,18,male,70.0,020.602.1317x6504,West Angelastad,rich,1974-10-30 12:21:00,data science,,inactive,-2.0,excellent,236.0,1989-12-24 00:00:00,"Apartment 42, New Fernando district, Tashkent, UZ, 100031","{'hobbies': ['avoid', 'happen'], 'skills': {'tech': {'python': 4, 'excel': 4, 'sql': 2}, 'soft': ['choice', 'prove']}, 'family': {'siblings': 3, 'income': {'father': 881, 'mother': 297}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2019}, {'type': 'phone', 'brand': 'Samsung', 'year': 2021}]}",False,invalid_format,02060213176504,+998 21 317 65 04,Unknown,"avoid, happen",4.0,4.0,2.0,2.0,"choice, prove",3.0,881.0,297.0,1178.0,2,True,True,2021,"laptop, phone","Dell, Samsung","Apartment 42, New Fernando district, Tashkent, UZ, 100031",100031,Tashkent,Fernando
795,,20,female,,+1-612-152-9772,East Jo,?ali@@gmail..com,2025-04-23 00:00:00,data science,,active,,,242.0,2020-04-03 00:00:00,"Stephaniebury 3-kv, dom 8, Tashkent","{'hobbies': ['from', 'fall'], 'skills': {'tech': {'python': 1, 'excel': 2, 'sql': 2}, 'soft': ['assume', 'late']}, 'family': {'siblings': 1, 'income': {'father': 454, 'mother': 658}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2024}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}",False,invalid_format,16121529772,+998 12 152 97 72,Unknown,"from, fall",1.0,2.0,2.0,2.0,"assume, late",1.0,454.0,658.0,1112.0,2,True,True,2024,"laptop, phone","Dell, Apple","Stephaniebury 3-kv, dom 8, Tashkent",Unknown,Tashkent,Unknown
796,,,female,,934-293-8606x7820,Port John,gryan@@cruz-suarez.com,1984-06-16 00:00:00,data_sciense,,pending,,good,163.0,2021-08-30 18:23:53,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['fact', 'boy'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 5}, 'soft': ['newspaper', 'look']}, 'family': {'siblings': 2, 'income': {'father': 1337, 'mother': 528}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2018}, {'type': 'phone', 'brand': 'Apple', 'year': 2020}]}",False,invalid_format,93429386067820,+998 38 606 78 20,Unknown,"fact, boy",2.0,5.0,5.0,2.0,"newspaper, look",2.0,1337.0,528.0,1865.0,2,True,True,2020,"laptop, phone","HP, Apple","BROKEN,ADDRESS,DATA,,,",Unknown,Unknown,Unknown
